!Sample_title	PI3K_1	PI3K_2	PI3K_3	PI3K_4	PI3K_5	PI3K_6	PI3K_7	PI3K_8	GFP_1	GFP_2	GFP_3	GFP_4	GFP_5	GFP_6	GFP_7	GFP_8	GFP_9	GFP_10	GFP_11
32091_at	6.988383	6.839218	6.659146	6.745669	6.861495	6.88639	6.933169	6.701752	6.91636	6.758299	7.017334	7.175957	7.044778	6.857256	6.980704	6.839492	6.891596	6.93507	7.128122
32094_at	6.784643	6.672897	6.910937	6.622104	6.813201	6.827774	7.019079	6.827995	7.297071	7.171754	7.488155	7.258022	7.149532	7.449356	7.343795	7.070765	7.082307	7.165978	7.136086
32099_at	7.020473	6.86466	6.849244	6.618214	6.686531	6.920772	6.853315	6.69049	7.429638	7.438545	7.600152	7.598708	7.889744	7.626705	7.460492	7.604937	7.510736	7.356235	7.903009
320_at	4.732898	4.603665	4.484451	4.794189	4.891971	4.567443	4.602668	4.919358	4.418094	4.510184	4.749022	4.599806	4.600574	4.615742	4.508564	4.507254	4.441688	4.404459	4.437753
32128_at	4.130999	4.356811	4.220042	4.251565	4.214052	4.068999	4.158925	4.318159	4.24812	4.231275	4.176035	4.286594	4.171092	4.154253	4.267025	4.138522	4.371009	4.421628	4.259057
32137_at	8.655332	8.52202	8.678307	8.582261	8.925623	8.68084	8.96708	8.723465	9.312078	9.343138	9.636195	9.635368	9.535749	9.536082	9.479068	9.261616	9.07722	9.329304	9.343724
32209_at	6.641346	6.704045	6.889673	6.832311	6.977138	6.696613	6.754825	6.386875	6.208259	6.065943	6.187526	6.386974	6.228542	6.028062	6.403728	5.729038	6.35245	5.942698	6.037007
32259_at	6.420627	6.409206	6.228912	6.032202	6.269875	6.356131	6.458232	6.212152	6.690698	6.840272	7.007878	6.704337	6.950109	6.901323	6.682519	6.534888	6.780905	6.719739	6.95136
32402_s_at	5.3191	5.025482	4.936759	5.024979	5.432736	5.097373	5.141973	4.989843	5.090684	5.124805	5.081582	5.1532	5.299742	5.059265	5.065825	4.732474	4.729314	4.955077	4.76685
32502_at	5.348108	5.229067	5.238344	5.262029	5.410971	5.134901	5.371627	5.357976	5.207292	5.364608	5.652799	5.580627	5.642156	5.711263	5.537674	5.165563	5.160421	4.986608	5.211269
32540_at	4.133034	4.174872	4.040928	4.104749	4.157185	4.0756	4.165716	3.991679	3.94842	4.142817	4.120902	4.04204	4.153424	4.187442	4.148976	4.188336	4.133318	4.207243	4.214639
32541_at	4.887834	4.993824	4.568159	5.035526	4.920196	5.142921	4.97785	4.945718	4.709741	4.976551	4.985794	5.338245	5.218293	5.27945	4.863857	5.697575	5.036477	4.918367	5.487702
32625_at	4.666477	4.570548	4.583157	4.304605	4.459213	4.523891	4.664909	4.62457	4.711817	4.664024	4.647387	4.648468	4.648048	4.874177	4.631268	4.748426	4.773759	4.632383	4.614708
32699_s_at	7.428703	7.683938	7.460243	7.642174	7.175155	8.086761	7.830576	7.764035	7.391704	7.616273	7.118548	7.696059	7.344682	8.042897	7.541822	7.050587	7.263335	7.440875	6.857309
32723_at	4.354498	4.252412	4.114861	4.302997	4.219983	4.512249	4.214147	4.299123	3.938995	4.061423	4.080523	4.141689	4.03894	4.073462	3.925746	4.262381	4.092483	4.073287	4.070591
32811_at	8.934542	8.964384	9.178717	8.915031	8.986416	9.001245	9.071342	9.126788	8.371862	8.544613	8.415031	8.901388	8.531255	8.548802	8.551539	8.044428	8.137208	8.524297	8.174304
32836_at	7.041407	6.837478	7.071456	7.119584	7.260712	6.924258	7.253022	7.034544	7.020758	6.811775	6.97113	6.824766	6.924181	7.035922	7.159943	6.656933	6.727234	6.676424	6.588908
32837_at	8.299644	8.22394	8.239082	8.166673	8.180916	8.500894	8.519153	8.578704	7.848286	8.324006	7.255456	7.530333	8.077768	7.749475	8.095704	7.839034	7.942019	7.445764	7.933436
33132_at	8.237575	7.710916	7.900933	7.92334	8.092451	7.730939	8.053741	7.990917	8.203384	8.360679	8.391902	8.373476	8.478772	8.355625	8.224055	7.993455	7.687523	7.957803	8.127491
33148_at	5.125821	4.756697	4.900773	4.895498	4.614468	5.152884	4.817964	4.901167	4.744479	4.64948	4.499414	4.738963	4.498353	4.554061	4.588517	4.708844	4.377045	4.469269	4.558927
33197_at	4.32839	4.229675	4.265596	4.329986	4.280933	4.26481	4.145163	4.250294	4.218952	4.297815	4.213408	4.268216	4.156185	4.266776	4.092687	4.389119	4.167553	4.586988	4.238226
33304_at	5.095297	5.45285	5.074835	5.262061	5.437097	5.289011	5.161424	5.21242	4.647642	4.700632	4.631884	4.528525	4.620813	4.655087	4.577724	4.674859	4.792414	4.605416	4.666206
33307_at	6.549387	6.584448	6.58292	6.815402	6.655277	6.575477	6.39227	6.488293	6.16563	6.338954	6.176363	6.207304	6.186425	6.27809	6.338141	6.053771	6.229089	5.961244	6.181724
33322_i_at	12.6781	12.53629	12.73529	12.58421	12.76051	12.58355	12.57654	12.53552	12.49883	12.53652	12.55738	12.72671	12.4933	12.57843	12.61342	12.6005	12.72522	12.73655	12.58148
33323_r_at	12.6507	12.51191	12.66405	12.47364	12.58869	12.52416	12.63579	12.5527	12.62086	12.54905	12.52924	12.58047	12.48747	12.46513	12.55712	12.60616	12.67698	12.70338	12.61881
33494_at	4.996119	4.828038	4.784215	5.010031	5.105401	4.974092	4.921069	5.042435	4.765535	4.893521	5.003727	4.571992	4.732075	4.863495	4.72193	5.175069	5.021329	5.095483	5.179345
33579_i_at	4.356616	4.104016	4.296086	4.18658	4.133206	4.112262	4.181738	4.270573	4.104482	4.247208	4.181175	4.180104	4.219612	4.187129	4.384645	4.482723	4.17112	4.185486	4.125923
33646_g_at	8.109035	8.269689	8.270909	8.436979	7.956098	8.356725	8.710218	8.678839	8.566416	8.569084	8.53805	8.377203	7.888279	8.852493	8.495853	8.371072	8.493089	8.410913	7.659256
336_at	4.001212	4.002655	3.88272	3.954113	3.99825	4.035099	3.896867	4.020833	4.143543	4.032008	4.049288	3.984706	3.973652	4.084751	4.19268	3.87115	3.947094	3.993222	3.950629
33736_at	6.512371	6.678998	6.622519	6.521149	6.643598	6.77733	6.622517	6.684452	6.670183	6.601829	6.69356	6.814617	6.634855	6.549403	6.759809	6.251482	6.896024	6.676655	6.504096
33760_at	7.40409	7.369379	7.350071	7.427211	7.411306	7.423439	7.437881	7.501929	7.297623	7.304466	7.052946	7.18321	7.087641	7.226712	7.242762	7.527825	7.152891	7.010161	7.120728
33767_at	3.948101	4.085317	4.120347	4.23504	4.006213	4.037149	3.955526	4.074755	3.84973	3.881754	4.01347	4.105695	3.862656	3.958874	3.779933	3.87518	3.959424	3.907162	3.805862
33768_at	5.701813	5.309293	5.866516	5.486579	5.513044	5.733826	5.752904	5.760655	6.356659	6.255935	6.440121	6.68249	6.28518	6.182246	6.390187	5.706364	5.622516	5.724655	5.576667
33778_at	5.290297	5.388763	5.366192	5.514471	5.412955	5.386679	5.277988	5.312644	4.987002	5.323827	5.000258	5.09419	5.136636	5.026939	5.228331	5.158151	5.232352	5.037327	5.111892
33814_at	6.943325	6.973314	7.009612	6.898427	6.945798	6.740367	6.898043	6.751406	6.524169	6.723715	6.870996	6.743777	6.630618	6.738367	6.663467	6.185359	6.47778	6.250223	6.271788
33850_at	6.626679	6.37571	6.538566	6.518758	7.027143	6.28194	6.418284	6.458376	6.784236	6.688039	6.683846	6.924521	6.626764	6.589752	6.656779	6.755516	6.423622	6.709355	6.41245
34031_i_at	5.762342	5.742829	5.486866	5.757427	5.407339	5.840636	5.826656	5.347586	5.450676	5.925915	5.64596	5.762342	5.847324	5.258982	5.696589	5.899133	5.983529	6.13765	6.574538
34063_at	4.966562	5.116035	5.231616	5.218829	4.99476	5.059725	4.972027	5.007671	5.328213	5.290639	5.447759	5.444501	5.453831	5.55333	5.433527	4.83332	5.065684	5.034212	4.836733
34187_at	5.033044	5.111705	5.073156	5.255135	5.327611	4.820218	4.980641	4.95336	4.950819	5.028156	4.820481	5.072444	5.039191	5.125103	4.954084	5.248554	5.175429	5.109424	5.274308
34206_at	5.97517	5.688054	5.700885	5.677756	5.989687	5.7285	5.684844	5.906903	6.354505	6.202758	6.479081	6.537102	6.359317	6.456982	6.500793	6.07628	5.997876	6.120433	6.468093
34210_at	4.049733	3.891386	4.10924	3.957678	3.929423	4.123996	4.124816	4.136718	3.936512	3.936735	4.15731	4.014877	4.025227	3.825307	3.966451	4.186159	4.033596	4.283669	4.050061
34221_at	6.075343	5.780981	5.929602	5.868908	6.070933	6.088323	6.108595	5.973578	6.79537	6.82914	6.971199	6.8987	7.061733	6.740327	6.685488	6.582654	6.431123	6.629029	6.696229
34225_at	5.419119	5.297332	5.472845	5.443625	5.17218	5.340704	5.1956	5.197033	5.123255	5.250688	5.17662	5.063448	5.196033	5.0561	5.21318	5.191889	4.834838	5.318851	5.180605
34260_at	5.187701	5.119379	5.045238	5.083577	5.230184	5.127291	5.073085	5.162424	5.168867	5.231684	5.500095	5.466342	5.592516	5.157021	5.588465	5.326182	4.989134	4.96988	5.20336
34406_at	5.709528	5.57258	5.404603	5.514364	5.539664	5.337745	5.525814	5.307148	5.760056	5.552328	6.119739	6.068912	6.054359	5.546643	5.750215	5.82853	5.574697	5.709932	5.548077
34408_at	4.737975	4.833614	4.908958	4.966157	5.176569	5.289176	5.376443	5.131028	5.03969	4.961321	5.047585	4.935226	4.77597	4.858114	5.134905	5.433477	5.02195	4.986392	4.902241
34449_at	3.947901	3.967105	3.898748	4.147565	3.98024	4.123852	4.070074	4.104042	4.070087	3.944875	3.965696	3.991327	3.865392	3.99573	3.925026	3.962761	3.966241	4.019387	3.876771
34471_at	4.017037	4.053922	4.067364	3.983659	4.000224	3.907302	3.933912	3.949797	4.035248	3.844141	4.021033	3.909821	4.033845	4.040195	3.895808	3.92277	4.014379	3.968709	3.820543
34478_at	4.647239	4.671252	4.800604	4.977627	4.759773	4.622194	4.620077	4.725775	4.526487	4.46795	4.203487	4.271781	4.458069	4.480591	4.411068	4.231175	4.144995	4.172342	4.069728
34689_at	6.538059	6.502891	6.432319	6.412902	6.4653	6.438186	6.498871	6.479702	5.773061	5.761099	5.775918	5.457959	5.767507	5.78496	5.994491	5.849713	5.859898	5.251815	5.533593
34697_at	4.915515	4.731634	4.89425	4.812649	4.849549	4.969495	5.044174	4.81827	4.976321	4.693216	5.189054	4.880054	4.995276	4.856632	4.883628	4.788101	5.000241	5.168497	5.135378
34726_at	5.610938	5.765785	5.655155	5.912529	5.908569	5.812379	5.577228	5.566488	5.20836	5.314312	5.547246	5.304795	5.325246	5.196447	5.30024	5.273953	5.252777	5.377043	5.252119
34764_at	6.524205	6.854517	6.669578	6.54681	6.924965	6.834257	6.834142	6.712653	6.074065	6.085796	6.343508	6.230583	6.320076	6.212984	6.207258	6.252437	6.497936	5.889046	6.272554
34846_at	4.849458	4.863333	5.056147	4.914036	4.801591	4.911311	5.01923	4.90021	4.905592	4.842125	5.126283	5.011837	4.890369	5.119986	4.932203	4.970632	4.806309	4.934546	4.612164
34858_at	5.377109	5.291018	5.424047	5.268299	5.4196	5.233976	5.401282	5.41788	5.396769	5.220164	5.497056	5.484374	5.588341	5.322018	5.38922	5.294919	4.993446	5.247778	5.198915
34868_at	5.498149	5.488883	5.41172	5.584961	5.708012	5.410353	5.40081	5.660189	5.727628	5.685879	5.632706	5.509717	5.697034	5.517114	5.680341	5.483475	5.362975	5.328366	5.369453
35147_at	4.072397	4.003975	4.115602	4.093993	4.056784	4.005549	4.061721	3.941067	4.047557	3.856554	4.10202	4.097706	4.155125	4.071943	4.154138	3.971551	4.07789	3.962932	3.887433
35148_at	5.03018	4.689162	4.626152	4.864877	4.690301	4.559022	4.703841	4.78058	4.463708	4.5685	4.420161	4.212573	4.409502	4.285245	4.382463	4.381011	4.239769	4.220644	4.52328
35150_at	5.06116	5.267859	5.360648	5.294047	5.440331	5.401149	5.733766	5.293133	5.052679	4.969592	4.926173	5.005485	4.929758	5.015614	5.051831	5.115324	5.039024	5.164618	4.977137
35156_at	6.831802	6.888452	6.92503	6.894752	6.865426	6.488927	6.63774	6.606053	7.229898	7.032573	6.981527	6.913827	6.990022	7.183379	7.039242	7.208517	6.967325	6.804764	6.550996
35160_at	6.436024	6.255694	6.542256	6.214631	6.308053	6.388794	6.264877	6.43082	6.983243	6.838368	7.332275	6.874222	7.179794	7.023976	7.155474	6.969832	6.720403	6.968559	6.753424
35179_at	5.510983	5.584373	5.648008	5.568731	5.586196	5.777549	5.512194	5.588804	5.530597	5.507806	5.815918	5.544329	5.640075	5.526116	5.727951	5.678437	5.343943	5.720006	5.347942
35201_at	8.221886	8.08816	8.110497	8.161406	8.243122	8.403795	8.050467	8.283484	8.192183	8.052296	8.01236	8.427448	7.935746	7.869646	8.191216	8.213221	8.362902	8.565727	8.09997
35254_at	5.866008	5.961032	5.900493	5.930194	5.969628	5.845151	5.889665	5.732302	5.731154	5.855766	5.860602	5.603234	5.622857	5.830134	5.669939	5.885559	5.457707	5.523959	5.465206
35265_at	6.428746	6.22576	6.418619	6.291515	6.463685	6.350574	6.36955	6.228116	6.126105	5.988839	6.39284	6.404424	6.248827	6.195095	6.255257	5.921921	6.230162	6.121374	5.934462
35436_at	8.206697	7.999984	8.297815	8.0056	8.373506	8.059588	8.120255	8.353997	7.884699	7.878709	8.004692	7.910569	7.745636	7.683741	8.010028	7.990018	7.764173	7.825691	7.821857
35617_at	5.189561	5.071373	4.983893	5.051584	5.098064	5.077227	5.132496	4.951825	4.92027	4.983148	5.178447	5.357539	5.135378	5.27006	4.918512	5.082926	4.893098	4.989892	4.940405
35626_at	7.891395	7.593851	7.79613	7.665753	7.961822	8.16383	8.113782	8.005366	8.32614	8.211169	8.547504	8.277273	8.585358	8.696301	8.373955	8.129975	8.023728	8.384496	8.304075
35666_at	9.426349	9.189718	9.483882	9.18464	9.407872	9.424717	9.52497	9.443403	9.443968	9.299082	9.789098	9.428875	9.514749	9.672814	9.550346	9.543754	9.396536	9.420381	9.408578
35671_at	7.961353	7.579453	7.845946	7.894359	8.106868	7.94871	8.138311	7.83995	7.851148	8.211137	8.298819	7.90832	8.223184	8.192417	8.128621	7.921203	7.776525	7.960853	8.001073
35685_at	7.98866	7.840141	7.855054	7.759533	7.866424	7.844272	7.692217	7.881786	7.87235	7.96216	8.076303	7.929205	8.059392	8.081793	7.931708	7.958384	7.991334	7.828793	7.998219
35776_at	5.834418	5.886773	5.779632	5.814044	5.921552	5.77761	5.715228	5.572042	6.093516	6.137185	6.084678	6.270827	5.903837	6.239106	6.275905	6.220402	6.097648	5.979842	6.207664
35820_at	8.784243	8.529384	8.899163	8.664786	8.984447	8.668246	8.973136	8.981292	9.317673	9.129908	9.324952	9.149944	8.741157	9.087297	9.277315	9.263639	9.045893	9.164795	8.626246
35846_at	4.692179	4.879748	4.819758	4.839125	4.822648	4.731296	4.819018	4.723753	4.660921	4.607283	4.684713	4.527466	4.486908	4.655092	4.485752	4.933156	4.546614	4.723847	4.500429
35974_at	4.056174	4.030774	3.990737	3.990613	4.016232	3.985193	4.001935	4.01378	3.911494	4.058481	4.050535	4.11599	4.035513	4.005751	3.99955	4.026439	3.951859	4.089626	4.013299
36004_at	5.595156	5.836017	5.751387	5.809724	5.901451	5.890377	5.687647	5.522144	6.116923	5.893424	6.030223	6.211223	6.001614	6.397055	6.197737	5.894076	5.777107	5.86224	5.820864
36019_at	6.671447	6.971338	7.066167	7.080099	6.678383	6.820967	6.766067	6.921143	6.609611	6.733026	6.586195	6.573756	6.447748	6.592382	6.53256	6.478906	6.502577	6.947421	6.688472
36030_at	4.355343	4.330866	4.31058	4.275272	4.313247	4.340671	4.26651	4.224349	4.587169	4.535755	4.723165	4.46057	4.505366	4.50667	4.439376	4.670985	4.442739	4.340216	4.535334
36084_at	6.880791	6.390608	6.762022	6.571687	6.948214	6.544206	6.661927	6.612321	6.41338	6.430274	6.709376	6.378458	6.504702	6.362249	6.362953	6.117395	6.098756	5.938143	6.117763
36129_at	8.7506	8.77589	8.765869	8.627954	9.147352	8.882578	8.812094	8.665047	9.179693	9.14062	9.724623	9.381411	9.606825	9.476245	9.34276	9.010634	9.050122	9.394402	9.230145
36475_at	6.480334	6.530446	6.710494	6.915575	6.400708	6.588784	6.51522	6.542404	5.965827	6.133011	6.029239	6.304388	6.22906	5.953008	6.06276	5.976139	5.731952	6.077066	5.692741
36499_at	7.585794	7.195448	7.363647	7.029293	7.664639	7.585171	7.759198	7.649652	7.735172	7.777351	8.062041	7.88645	8.165401	8.083677	7.904434	7.827675	7.868151	7.879457	8.312795
36545_s_at	5.22341	5.073172	4.784687	4.972695	5.099586	4.98965	5.173639	4.977888	4.872022	5.262668	5.477936	4.999493	5.307554	5.183269	4.994381	5.06487	4.850221	5.045672	5.185606
36552_at	5.002279	4.96374	5.044715	4.878959	5.033095	4.969502	5.034547	4.923442	4.915807	4.693222	5.139641	4.802538	4.859907	4.980932	4.906229	4.911308	4.838735	4.790378	5.021744
36553_at	8.312315	8.135845	8.149256	8.313569	8.266428	8.017127	7.935222	8.170876	7.518821	7.487456	7.294675	7.481636	7.509617	7.430844	7.194671	7.531585	7.499512	7.191203	7.426
36554_at	6.310761	6.530839	6.800416	6.659987	6.65428	6.518403	6.49861	6.195532	5.83342	5.658861	5.468181	5.987387	5.524888	5.663357	5.711809	5.411473	5.496404	5.293811	5.448892
36564_at	7.245831	7.215578	7.14833	7.261546	7.345133	7.359071	7.165167	7.21577	6.996017	7.129511	6.697372	6.904714	7.141865	6.636465	7.099133	6.661706	6.824005	6.649282	6.759923
36566_at	5.725526	5.782468	5.564981	5.736039	5.764046	5.984046	5.982434	6.022563	5.7212	5.767515	5.887611	5.96046	5.835134	6.104257	5.912784	5.691645	5.811695	5.854132	5.869158
36612_at	4.822221	4.849094	4.942463	4.968965	5.110255	4.984213	4.942068	4.895176	4.944936	4.849346	4.921668	4.875973	4.794895	4.93594	4.793721	4.880003	4.964427	4.847452	4.940616
36711_at	8.900139	9.131675	8.844517	9.013123	8.759542	9.033007	9.045892	8.951685	8.256822	8.457488	8.152822	8.808261	8.735749	8.291382	8.451863	8.538408	8.566087	9.126662	8.962216
36742_at	4.192291	4.17137	4.438804	4.206756	4.171734	4.215618	4.199318	4.072383	4.31582	4.268564	4.258545	4.267497	4.158378	4.276466	4.144571	4.059991	4.093183	4.382891	4.074864
36829_at	7.783454	7.606986	7.771717	7.581482	7.853066	7.42338	7.732496	7.509511	7.776081	7.76511	8.102869	8.194449	8.012425	7.9036	7.935394	7.789595	7.706938	7.826856	7.791123
36830_at	5.33486	5.595414	5.497274	5.607374	5.512299	5.704494	5.564804	5.5488	5.153727	5.184988	5.425069	5.290794	5.177464	5.585168	5.502542	5.647952	5.555992	5.236757	5.233919
36865_at	5.842149	5.719186	5.779557	5.747457	5.664352	5.806657	6.012098	5.838168	5.283709	5.34469	5.373334	5.601581	5.491977	5.49849	5.57366	5.283185	5.380941	5.355981	5.383498
36888_at	5.40437	5.290956	5.624859	5.352835	5.287477	5.557314	5.654285	5.468631	5.308452	5.45421	5.529294	5.439643	5.524267	5.610742	5.722479	5.260342	5.386228	5.36832	5.274409
36907_at	5.80128	5.98096	6.061242	6.009769	5.629019	6.011897	6.053575	6.013227	5.921974	6.063257	5.846159	5.680024	5.45272	5.86963	5.911466	5.497738	5.491128	5.796843	5.431436
36920_at	5.559155	5.528924	5.399059	5.532127	5.465547	5.682842	5.494344	5.383271	5.133484	5.475896	5.603996	5.502545	5.49272	5.577924	5.382643	5.290711	5.487831	5.90946	5.809177
36936_at	8.179951	8.314894	8.204336	8.20651	8.260317	8.234802	8.069636	8.086737	8.303497	8.240864	8.203218	8.307937	8.314519	8.272322	8.119527	8.184533	8.048788	7.917397	8.149679
36994_at	10.78963	10.92285	10.8064	10.81238	10.93609	10.94109	10.89917	10.89445	10.85189	10.86446	10.52963	10.80542	10.54193	10.75148	10.87575	10.86819	10.74843	10.77309	10.47557
37004_at	4.353993	4.320194	4.405095	4.257674	4.308444	4.334255	4.324816	4.315002	4.368962	4.326671	4.900948	4.525024	4.440552	4.511044	4.377322	4.585314	4.439816	4.469283	4.385052
37005_at	8.147783	8.007285	8.199515	8.242341	8.256896	8.300284	8.243533	8.165959	7.860261	8.017196	7.606636	7.685449	8.094717	7.642624	8.097157	7.942728	7.762142	7.524004	7.95714
37012_at	9.089527	9.131608	9.103204	9.377481	9.212027	9.059196	8.929193	8.741702	8.6909	8.587324	8.584333	8.582604	8.473776	8.513457	8.630232	8.639042	8.450445	8.365074	8.467888
37020_at	3.777892	3.793756	3.742524	3.709688	3.807982	3.648266	3.666248	3.696823	3.741806	3.897781	3.761405	3.809016	3.89866	3.848895	3.886367	3.935183	3.797997	3.810884	3.791795
37022_at	4.067482	3.988634	4.273537	4.163581	4.295344	4.090272	4.030161	4.006867	4.320817	4.187684	4.180465	4.380678	4.086163	4.203079	4.297681	3.996679	4.040137	4.044955	3.941391
37028_at	9.259872	9.182088	9.203834	9.324546	9.180308	9.294316	9.340967	9.24759	9.025892	9.106591	8.612909	9.333335	9.186023	9.038639	9.0587	8.798903	8.691708	9.012584	8.895313
37079_at	4.267486	4.140616	4.022995	4.10914	3.977457	4.305563	4.138723	4.197988	4.075507	3.948657	4.119334	3.942424	3.829109	4.174181	3.949024	4.076904	4.127333	4.083119	4.10743
37117_at	6.954109	7.016345	6.975599	7.061882	6.997334	6.907402	6.960362	6.934614	6.541188	6.308136	7.11008	6.846452	6.988493	6.790728	6.801771	6.771493	6.614084	6.728159	7.07218
37145_at	3.976211	4.070045	4.084597	4.015121	3.923217	4.054201	4.137733	4.028911	4.145623	4.119018	4.120439	4.077764	4.145961	4.126694	4.086975	4.14068	4.366421	4.21943	4.014914
37152_at	7.519531	7.446645	7.307346	7.600173	7.585083	7.383585	7.371792	7.496025	7.800175	7.75848	8.154954	8.066395	8.272483	7.911145	7.882978	7.850409	7.653071	7.85242	8.348831
37170_at	4.326219	4.028039	4.139078	4.053906	3.992455	4.163115	4.066791	4.12363	4.362977	4.502404	4.761074	4.358294	4.652487	4.544761	4.633251	4.920024	4.410452	4.667981	4.463782
37201_at	4.08528	4.147305	4.252909	4.042309	4.178196	4.073538	3.991121	4.048634	4.23756	3.952306	4.199681	4.302901	4.172728	4.307677	4.149014	4.121008	4.283075	4.201731	4.103658
37226_at	4.674078	4.830611	4.8887	4.786059	4.730635	4.592806	4.577592	4.669731	4.703383	4.669485	4.699304	4.714985	4.662585	4.446887	4.716897	4.677095	4.560843	4.638032	4.566309
37232_at	4.701076	4.638623	4.751494	4.615709	4.72578	4.609131	4.847733	4.653612	4.75767	4.663194	4.688611	4.770551	4.78828	4.827887	4.582158	4.448606	4.883455	4.59348	4.291415
37254_at	5.821951	5.977418	5.953121	5.945373	5.959726	6.080882	6.073079	5.925808	6.600464	6.385463	6.266526	5.962339	6.674076	6.310449	6.216821	6.275632	6.290786	6.2085	6.574687
